,count,mean,std,min,25%,50%,75%,max,skewness,kurtosis
F2443,7778.0,2.7686603239907432,2.658535322411323,0.0,1.25,2.4,3.5,53.0,4.687447043418876,46.93968060373733
F2444,8323.0,2.6805310585125555,10.755685235938396,0.0,1.17,2.28,3.3,939.5,80.03241013373614,6926.753114263117
F2445,8606.0,4.180611201487334,148.33351685733,0.0,0.34,1.39,2.76,13667.83,90.92624456160125,8370.093323996025
F2446,7778.0,1439.1069323733607,53096.23753497703,0.0,0.44,1.62,3.07,3240502.62,53.19052013091751,3039.385820800172
F2447,8323.0,3.2297921422563975,56.95626193349352,0.0,0.32,1.36,2.73,4415.33,67.82061239294782,4875.686960691136
F2448,8606.0,2.438446432721357,2.36597728679944,0.0,1.2,2.3,3.22,114.0,15.222229931033871,614.7075482627458
F2449,7778.0,2.7686603239907432,2.658535322411323,0.0,1.25,2.4,3.5,53.0,4.687447043418876,46.93968060373733
F2450,8323.0,2.6805310585125555,10.755685235938396,0.0,1.17,2.28,3.3,939.5,80.03241013373614,6926.753114263117
F2451,8606.0,4.180611201487334,148.33351685733,0.0,0.34,1.39,2.76,13667.83,90.92624456160125,8370.093323996025
F2452,7778.0,1439.1069323733607,53096.23753497703,0.0,0.44,1.62,3.07,3240502.62,53.19052013091751,3039.385820800172
F2453,8323.0,3.2297921422563975,56.95626193349352,0.0,0.32,1.36,2.73,4415.33,67.82061239294782,4875.686960691136
F2454,966.0,1.5579089026915114,1.99021231350642,0.0,0.0,1.0,2.17,18.0,2.312494652208389,8.403962714572794
F2455,0.0,,,,,,,,,
F2456,966.0,1.5579089026915114,1.99021231350642,0.0,0.0,1.0,2.17,18.0,2.312494652208389,8.403962714572794
F2457,966.0,2.3160351966873707,6.443173397870753,0.0,0.0,0.8200000000000001,2.2150000000000003,102.52,9.010405844337809,109.99618190439232
F2458,0.0,,,,,,,,,
F2459,966.0,2.3160351966873707,6.443173397870753,0.0,0.0,0.8200000000000001,2.2150000000000003,102.52,9.010405844337809,109.99618190439232
F2460,927.0,0.8416073354908307,1.7848587148077526,0.0,0.0,0.0,1.0,14.0,3.1478673143074833,12.138273166838243
F2461,4.0,1.0,0.9128709291752769,0.0,0.375,1.0,1.625,2.0,0.0,-3.3000000000000007
F2462,925.0,0.8241621621621623,1.7528085303984984,0.0,0.0,0.0,1.0,14.0,3.195202148586458,12.687307647460818
F2463,927.0,44.07724919093851,581.2952405574061,0.0,0.0,0.0,0.79,16275.86,24.331142648786685,662.2211523911486
F2464,4.0,0.5900000000000001,0.7423386468901283,0.0,0.15000000000000002,0.35,0.79,1.66,1.5638676954913175,2.47291154873502
F2465,925.0,41.70858378378379,576.2336815334542,0.0,0.0,0.0,0.75,16275.86,24.938926346698025,687.1831828561084
F2466,1091.0,1.2318240146654447,2.349863761463867,0.0,0.0,0.0,1.635,30.0,4.247100543618703,30.560949399873977
F2467,36.0,2.4786111111111113,5.40575098669544,0.0,0.0,0.75,2.8125,30.0,4.242091198678955,20.240644017180877
F2468,1065.0,1.1843098591549295,2.1584530709598866,0.0,0.0,0.0,1.5,19.5,3.2405650282314964,14.575719651950749
F2469,1091.0,83.18939505041247,1584.681100371227,0.0,0.0,0.0,1.5,37062.47,22.601463914837467,518.7354870463026
F2470,36.0,3.823333333333333,10.755269539027967,0.0,0.0,0.275,3.675,62.8,5.0207263081374816,27.472100414776136
F2471,1065.0,16.344685446009393,243.20526888313594,0.0,0.0,0.0,1.5,6017.27,21.35995335356431,481.4143411612899
F2472,481.0,1.2955925155925156,2.0497241969617606,0.0,0.0,1.0,1.5,15.0,2.944163860281093,11.115868298843203
F2473,46.0,0.7663043478260869,1.3938872243488345,0.0,0.0,0.0,1.0,7.0,3.2719197264757582,12.10207549051323
F2474,442.0,1.274366515837104,2.0302208098045256,0.0,0.0,1.0,1.0,15.0,2.988274127056543,11.74958055030211
F2475,481.0,643.6967775467776,11379.14708409476,0.0,0.0,0.06,1.4,248259.22,21.571013133993556,470.00320644549254
F2476,46.0,1.8717391304347826,7.272884283219516,0.0,0.0,0.0,1.225,49.15,6.386509384263209,42.152033446884936
F2477,442.0,124.64683257918551,1242.731793620127,0.0,0.0,0.05,1.31,19900.06,13.55896708487891,195.7924577357861
F2478,6064.0,2.5196553430079156,3.4246052894744676,0.0,0.75,2.0,3.36,111.0,10.857746357756675,247.7197887157106
F2479,5240.0,2.5829580152671756,2.629235290276709,0.0,1.0,2.06,3.5,44.0,3.616122252695766,28.250693736318755
F2480,3138.0,2.911115360101976,17.78341632816937,0.0,0.0,1.71,3.33,931.0,46.382525086944085,2377.912532616964
F2481,6064.0,468.85253133245374,14674.512871436325,0.0,0.2075,1.49,3.1925,686720.0,37.4035029830969,1477.5747011758126
F2482,5240.0,476.4815,12677.479536888699,0.0,0.32,1.61,3.3525,552957.0,35.75114618239834,1387.5371631659382
F2483,3138.0,12.037562141491396,316.64319405813495,0.0,0.0,1.4449999999999998,3.2,14800.0,40.22120376441363,1724.0096614686515
F2484,6601.0,2.69188607786699,2.7690445244767976,0.0,1.46,2.44,3.35,110.0,13.260214679821583,391.94651107949204
F2485,5678.0,3.0953927439239166,3.6348639711079804,0.0,1.22,2.38,3.75,98.0,6.8358219736445,109.80291397569987
F2486,5734.0,2.768027554935473,2.6990992932606006,0.0,1.53,2.41,3.36,69.0,8.22056503756782,129.03897154040084
F2487,6601.0,30.016861081654298,965.1659977581154,0.0,0.6,1.58,2.83,50000.0,43.02208941544034,1955.522637389029
F2488,5678.0,384.2958048608665,7795.046046314627,0.0,0.66,1.93,3.9575,453306.0,40.56156249904681,2106.2969858010756
F2489,5734.0,63.88291768399026,3974.8812927542353,0.0,0.59,1.48,2.69,300226.0,75.15409077386025,5675.100662750729
F2490,4390.0,2.5010615034168566,3.9393140033970684,0.0,0.5,2.0,3.43,136.5,13.877699465932837,373.9002542339578
F2491,3936.0,2.511432926829268,2.8222250415373917,0.0,0.8,2.0,3.43,69.0,5.698382639885591,90.53992134437864
F2492,1054.0,2.6656641366223908,11.254771215114173,0.0,0.0,0.05,2.0,229.5,12.133843126633181,192.62865085850748
F2493,4390.0,64.19220045558087,2500.0191333989787,0.0,0.03,1.3,3.5,160000.0,60.54267336894289,3831.0504101747497
F2494,3936.0,75.74786331300812,2645.322628670071,0.0,0.1275,1.55,3.76,160000.0,57.00331540639002,3408.025803832283
F2495,1054.0,8.960578747628084,86.73897004107376,0.0,0.0,0.0,1.7175,2006.13,17.916634485075146,357.91422028727925
F2496,1295.0,2.135158301158301,2.9520248391772066,0.0,0.0,1.47,3.0,41.0,4.58175814027901,37.633350274106576
F2497,555.0,1.959297297297297,2.5910780780209275,0.0,0.0,1.14,3.0,26.0,3.62475642300084,22.706754767900193
F2498,1001.0,2.0421178821178825,2.85197281019471,0.0,0.0,1.22,3.0,41.0,4.807209171844507,44.69803090672736
F2499,1295.0,88.24149806949808,2973.7954248117753,0.0,0.0,1.0,2.86,107000.0,35.96518337241122,1293.98424610758
F2500,555.0,768.5076216216216,10777.543520479267,0.0,0.0,0.94,2.87,200000.0,15.335431700599077,250.31829395426146
F2501,1001.0,4.907592407592408,37.66857812152859,0.0,0.0,0.98,2.76,1007.0,21.305544442017812,527.4126510732001
F2502,238.0,1.4503361344537815,1.9376400160206675,0.0,0.0,1.0,2.0,12.0,1.8281800544987021,4.225783107429838
F2503,238.0,1.4471848739495796,1.9373521599951178,0.0,0.0,1.0,2.0,12.0,1.8346920686620425,4.2441325136740975
F2504,238.0,7.2990756302521005,62.6569934808025,0.0,0.0,0.335,2.3025,951.77,14.619194544608344,220.46055185147017
F2505,238.0,7.296764705882352,62.65724239471287,0.0,0.0,0.335,2.3025,951.77,14.619130654248279,220.4591939645686
F2506,79.0,0.41139240506329117,0.5173867624832118,0.0,0.0,0.0,1.0,2.0,0.6510592144460119,-0.9323841342427843
F2507,79.0,0.41139240506329117,0.5173867624832118,0.0,0.0,0.0,1.0,2.0,0.6510592144460119,-0.9323841342427843
F2508,79.0,118.88797468354433,1052.268232760971,0.0,0.0,0.0,1.0,9353.26,8.888184995546979,78.99988690775349
F2509,79.0,118.88797468354433,1052.268232760971,0.0,0.0,0.0,1.0,9353.26,8.888184995546979,78.99988690775349
F2510,1064.0,1.2186842105263156,3.4075578603843417,0.0,0.0,0.0,1.0,54.0,8.575320305347478,104.05065628176462
F2511,286.0,0.9162587412587411,2.2966626411390996,0.0,0.0,0.0,1.0,17.0,4.694314879695819,26.94695676647591
F2512,845.0,1.1002958579881656,2.5258161428033232,0.0,0.0,0.0,1.0,33.0,5.7653403375662675,49.19875554130162
F2513,1064.0,66.32335526315788,1931.3946954454075,0.0,0.0,0.0,1.0150000000000001,62919.77,32.486713173237625,1058.0821915297029
F2514,286.0,10.371643356643357,122.00604352485229,0.0,0.0,0.0,0.5774999999999999,2013.97,15.771133419508919,257.914040956969
F2515,845.0,317.79255621301786,7188.403057295773,0.0,0.0,0.0,1.05,199320.48,25.98241699030897,704.7450838041387
F2516,1004.0,1.9175099601593624,2.589486215125584,0.0,0.0,1.0,3.0,18.0,2.2988523011986226,6.5668455109897375
F2517,305.0,2.6610491803278693,3.3478022367894265,0.0,0.0,1.71,3.67,23.0,2.2210757455712615,6.746573108676731
F2518,750.0,1.3740533333333333,1.8810527681356797,0.0,0.0,1.0,2.0,14.0,2.303376651151856,7.206351122004856
F2519,1004.0,1671.275348605578,34494.12547878081,0.0,0.0,0.745,3.59,772826.14,22.317380923411697,497.84009160656694
F2520,305.0,5108.630295081967,62468.37801848431,0.0,0.0,1.35,7.83,772826.14,12.287475762401971,149.9681484290712
F2521,750.0,18.081773333333334,221.64540228601174,0.0,0.0,0.375,2.0,4517.13,18.39914590515925,349.5651404074639
F2522,2168.0,-0.07095479704797047,0.3885359523061882,-0.75,-0.33,0.0,0.0,4.04,3.1266815614505497,20.773173963714306
F2523,1290.0,-0.07975193798449615,0.373423056839671,-0.9,-0.33,0.0,0.0,3.01,2.6267867801788904,14.83638138301194
F2524,1180.0,-0.11372033898305084,0.38092045981041117,-0.74,-0.33,0.0,0.0,4.89,5.1490753553592645,51.62848067569595
F2525,2168.0,0.23858856088560879,11.366078749418245,-0.75,-0.35,-0.065,0.0,524.93,45.482676057984264,2098.592586546534
F2526,1290.0,-0.03189922480620155,0.7930666617284406,-0.9,-0.35,-0.05,0.0,13.47,9.264730132585443,121.09581216513205
F2527,1180.0,0.14917796610169493,6.086687534462187,-0.74,-0.34,-0.04,0.0,186.24,27.201945361357097,785.726347757375
F2528,558.0,0.09229390681003584,1.1167457722896916,-0.84,-0.38,-0.14,0.1875,14.09,7.603172619804792,77.18284491117036
F2529,254.0,-0.06311023622047245,0.9465757778513898,-0.79,-0.44,-0.29,0.0,9.69,6.65399451425185,57.24230341544552
F2530,558.0,57.911272401433685,1110.7423190176587,-0.85,-0.4,-0.2,0.3475,25807.01,22.584781959951215,521.68025697703
F2531,254.0,25.317795275590548,304.8914605871957,-0.79,-0.4575,-0.32,0.0,4778.34,15.166299767218888,236.18811722093085
F2532,494.0,28.546680161943318,580.6211863712826,-0.85,-0.41,-0.21,0.2775,12903.24,22.20476343584283,493.36215332122003
F2533,8970.0,-0.00018394648829431453,0.050650794752539884,-0.5,0.0,0.0,0.0,0.88,2.6369996458382134,68.35949857195611
F2534,8456.0,0.049634578997161775,0.34612935694406205,-0.84,-0.07,0.0,0.08,7.89,6.204314453907214,82.06262661500102
F2535,8680.0,0.008423963133640553,0.232500011414443,-0.82,-0.05,0.0,0.04,8.93,16.898298592199914,538.0498445186504
F2536,8970.0,0.09803010033444817,8.724322636944699,-0.87,-0.23,-0.07,0.0,749.75,77.42580554250353,6339.980667084526
F2537,8456.0,425.25222682119204,23919.191807899155,-0.85,-0.24,-0.07,0.01,2137283.75,84.98774165024948,7544.577923324124
F2538,8680.0,1.5478076036866362,90.14260532346245,-0.89,-0.25,-0.09,0.0,6046.82,64.16967466205892,4182.304223033764
F2539,8606.0,-0.0022251917267023004,0.08596533737790953,-0.82,0.0,0.0,0.0,1.14,1.7266362151510954,41.778649613576974
F2540,7778.0,0.05027642067369504,0.35493741933838524,-0.84,-0.08,0.0,0.09,7.89,5.666974795307848,68.33857142387053
F2541,8323.0,0.00482518322720173,0.30396242064652707,-0.88,-0.06,0.0,0.04,18.77,33.22331625999223,1849.4280989884135
F2542,8606.0,0.09638275621659306,8.246805187720089,-0.87,-0.23,-0.08,0.0,749.75,87.73545174586586,7943.604871418076
F2543,7778.0,678.7428040627411,31605.40523837531,-0.85,-0.24,-0.08,0.03,2137283.75,60.523448192448036,3798.938511392594
F2544,8323.0,0.10461612399375227,9.356879513918388,-0.89,-0.25,-0.1,0.0,830.99,84.69399536429162,7480.512831369806
F2545,8606.0,-0.0022251917267023004,0.08596533737790953,-0.82,0.0,0.0,0.0,1.14,1.7266362151510954,41.778649613576974
F2546,7778.0,0.05027642067369504,0.35493741933838524,-0.84,-0.08,0.0,0.09,7.89,5.666974795307848,68.33857142387053
F2547,8323.0,0.00482518322720173,0.30396242064652707,-0.88,-0.06,0.0,0.04,18.77,33.22331625999223,1849.4280989884135
F2548,8606.0,0.09638275621659306,8.246805187720089,-0.87,-0.23,-0.08,0.0,749.75,87.73545174586586,7943.604871418076
F2549,7778.0,678.7428040627411,31605.40523837531,-0.85,-0.24,-0.08,0.03,2137283.75,60.523448192448036,3798.938511392594
F2550,8323.0,0.10461612399375227,9.356879513918388,-0.89,-0.25,-0.1,0.0,830.99,84.69399536429162,7480.512831369806
F2551,966.0,-0.12578674948240165,0.40957295094462154,-0.69,-0.4,-0.22,0.0,2.45,2.231122662822186,8.04400724853746
F2552,0.0,,,,,,,,,
F2553,966.0,-0.12578674948240165,0.40957295094462154,-0.69,-0.4,-0.22,0.0,2.45,2.231122662822186,8.04400724853746
F2554,966.0,-0.0027950310559006204,1.7523454167197172,-0.69,-0.41,-0.25,0.0,46.71,20.85138615443736,532.2867227453103
F2555,0.0,,,,,,,,,
F2556,966.0,-0.0027950310559006204,1.7523454167197172,-0.69,-0.41,-0.25,0.0,46.71,20.85138615443736,532.2867227453103
F2557,927.0,-0.15697950377562028,0.39630684739231326,-0.83,-0.43,-0.2,0.0,3.66,3.337438654420992,21.119722125290483
F2558,4.0,-0.4925,0.31244999599935985,-0.75,-0.705,-0.58,-0.3675,-0.06,1.2268903002290097,0.8076437673884058
F2559,925.0,-0.16148108108108108,0.3784413107336799,-0.83,-0.43,-0.2,0.0,3.12,2.9158053523384573,16.40308002485423
F2560,927.0,17.907971952535057,404.2699774600882,-0.83,-0.43,-0.22,0.0,12087.99,28.934597431261395,861.2155223985611
F2561,4.0,-0.605,0.13601470508735444,-0.75,-0.705,-0.6,-0.5,-0.47,-0.09140506112517627,-4.657998539079616
F2562,925.0,17.7184,403.95561331381475,-0.83,-0.43,-0.22,0.0,12087.99,29.042112708009736,865.7095801897249
F2563,1091.0,-0.12441796516956921,0.3875705386023981,-0.73,-0.4,-0.14,0.0,4.16,2.9214736345813015,19.006150419889014
F2564,36.0,-0.013888888888888864,0.8442114758003565,-0.62,-0.42,-0.24,0.0,4.16,3.8975944548787607,17.7254873871413
F2565,1065.0,-0.12892018779342723,0.3616504281178987,-0.73,-0.4,-0.14,0.0,2.18,2.0113474115866925,7.476697854035389
F2566,1091.0,7.089770852428964,118.63671875950058,-0.83,-0.41,-0.17,0.0,2996.77,19.809468003547472,433.07775018283525
F2567,36.0,0.06916666666666672,1.4998273710187928,-0.62,-0.4425,-0.325,0.0,8.49,5.34041411997909,30.448906861961852
F2568,1065.0,5.703887323943662,109.05383642068719,-0.83,-0.4,-0.17,0.0,2996.77,22.973617305031194,575.8026143731071
F2569,481.0,-0.22733887733887734,0.3778976761941037,-0.89,-0.46,-0.34,-0.08,2.09,2.3202093329777926,8.205356474807157
F2570,46.0,-0.2843478260869566,0.3034150232412733,-0.77,-0.46,-0.35,-0.14,1.13,2.328207862662349,9.62149682704231
F2571,442.0,-0.23183257918552036,0.3805063329464837,-0.89,-0.46,-0.34,-0.0925,2.09,2.360164675559205,8.503982156578772
F2572,481.0,59.40555093555093,1215.7083633247182,-0.89,-0.47,-0.35,-0.14,26641.56,21.871005507791974,479.18561780194983
F2573,46.0,-0.18869565217391307,0.5856757111639025,-0.77,-0.46,-0.35,-0.065,3.13,4.292695263792913,23.289750187942076
F2574,442.0,3.495384615384616,51.71916664207821,-0.89,-0.47,-0.36,-0.1625,980.45,16.943538838715433,303.7555013233294
F2575,6064.0,-0.012203166226912929,0.4359703254134806,-0.91,-0.19,-0.02,0.06,16.6,12.644110846225708,386.17041679373864
F2576,5240.0,-0.0017290076335877873,0.4697756944847401,-0.85,-0.22,-0.05,0.11,15.17,9.278702046436296,230.05328443653013
F2577,3138.0,-0.02448374760994264,0.5327095598823351,-0.94,-0.2,-0.03,0.04,18.52,16.68541743083043,501.41581407000007
F2578,6064.0,174.77254452506597,8491.650719810312,-0.85,-0.3,-0.1,0.04,539565.5,56.64757863532273,3318.5516797064274
F2579,5240.0,110.89278053435113,5318.282558314918,-0.87,-0.32,-0.12,0.06,376004.32,67.79551042941537,4769.1437663818715
F2580,3138.0,0.6268228170809432,32.255055950525474,-0.85,-0.28,-0.07,0.02,1804.37,55.785726170455256,3120.376586663166
F2581,6601.0,0.012638994091804273,0.30357302269723085,-0.73,-0.03,0.0,0.03,18.89,38.080319250105795,2278.7641856399064
F2582,5678.0,0.07646354350123283,0.5189252908191466,-0.88,-0.13,0.0,0.13,18.89,11.113759915875503,321.5884725694736
F2583,5734.0,0.022575863271712588,0.3064673704839917,-0.68,-0.06,0.0,0.06,11.94,15.827663912965754,476.31093644188076
F2584,6601.0,2.561655809725799,144.5049650645379,-0.86,-0.24,-0.1,0.01,11428.71,75.71528075809772,5938.39016683592
F2585,5678.0,47.82769813314548,1211.0928717248396,-0.92,-0.26,-0.07,0.13,69985.09,42.03449801672834,2135.180772531804
F2586,5734.0,10.627748517614231,707.6244780041774,-0.86,-0.26,-0.13,0.0,53432.19,75.09887724522724,5668.96757021577
F2587,4390.0,-0.015555808656036448,0.4547756749428017,-0.81,-0.27,-0.05,0.1,6.37,4.130317273567126,36.3257162627973
F2588,3936.0,-0.018534044715447156,0.4554439981329495,-0.81,-0.29,-0.07,0.12,6.36,3.319969210711676,23.498310532580515
F2589,1054.0,-0.012058823529411759,0.8787850070718464,-0.81,-0.35,-0.1,0.0,12.19,7.999720128177715,85.09695096730253
F2590,4390.0,8.06784054669704,276.0285446717827,-0.84,-0.35,-0.135,0.057499999999999996,15267.94,46.18173948186644,2325.6305881298463
F2591,3936.0,9.317855691056911,291.83288132341306,-0.87,-0.36,-0.15,0.08,15267.94,43.581244253583364,2075.3354322514974
F2592,1054.0,0.860426944971537,20.409256858948687,-0.82,-0.4,-0.14,0.0,650.33,30.80453441333438,977.1090273345984
F2593,1295.0,-0.03982239382239382,0.4452266664361616,-0.84,-0.3,-0.07,0.06,4.89,3.087863151833814,19.774948188362664
F2594,555.0,-0.06801801801801802,0.467738278471721,-0.81,-0.38,-0.16,0.05,3.26,2.208422794764525,7.93285966969499
F2595,1001.0,-0.04989010989010989,0.3920164383187112,-0.84,-0.29,-0.06,0.05,3.0,2.213025801118394,10.14826377273911
F2596,1295.0,34.75016216216217,1238.889717479799,-0.84,-0.355,-0.13,0.0,44582.75,35.98515625257778,1294.9541994625913
F2597,555.0,85.20032432432434,1894.6659862484537,-0.81,-0.42,-0.21,0.03,44582.75,23.470159089425987,552.133169130848
F2598,1001.0,0.6793106893106892,12.403192307804295,-0.84,-0.34,-0.11,0.0,349.53,24.259091816280975,648.1143451607817
F2599,238.0,-0.18873949579831933,0.3915285519048473,-0.78,-0.45,-0.3,-0.0325,1.97,2.1512512610573453,6.860224827132373
F2600,1.0,-0.54,,-0.54,-0.54,-0.54,-0.54,-0.54,,
F2601,238.0,-0.1884033613445378,0.3916566204509814,-0.78,-0.45,-0.3,-0.03,1.97,2.1469302244672255,6.839991540273085
F2602,238.0,0.6441596638655462,8.649897973089859,-0.78,-0.47,-0.345,-0.07500000000000001,130.2,14.365677412093603,214.87962790627313
F2603,1.0,-0.54,,-0.54,-0.54,-0.54,-0.54,-0.54,,
F2604,238.0,0.6444117647058824,8.649872969884312,-0.78,-0.47,-0.345,-0.07500000000000001,130.2,14.365714675880616,214.88044417577862
F2605,79.0,-0.36164556962025324,0.22536255905760366,-0.78,-0.505,-0.42,-0.235,0.5,1.0096615777815185,1.4935018092661463
F2606,79.0,-0.36164556962025324,0.22536255905760366,-0.78,-0.505,-0.42,-0.235,0.5,1.0096615777815185,1.4935018092661463
F2607,0.0,,,,,,,,,
F2608,79.0,66.04278481012658,590.3205446281657,-0.78,-0.505,-0.42,-0.235,5246.51,8.888192813243581,78.99998074935601
F2609,79.0,66.04278481012658,590.3205446281657,-0.78,-0.505,-0.42,-0.235,5246.51,8.888192813243581,78.99998074935601
F2610,1064.0,-0.12302631578947369,0.6245022516660693,-0.81,-0.42,-0.21,0.0,11.63,9.514240438466366,147.23395718461651
F2611,286.0,-0.16933566433566433,0.416436738424406,-0.71,-0.44,-0.25,0.0,2.84,3.535740228553388,19.37099621785939
F2612,845.0,-0.13915976331360946,0.5089016881843789,-0.81,-0.42,-0.21,0.0,7.88,6.558284167118593,81.45581163584517
F2613,1064.0,0.5175469924812031,14.129381505527402,-0.81,-0.43,-0.25,0.0,446.77,29.95249325952627,939.6071497474197
F2614,286.0,0.6107342657342658,13.255674606881517,-0.71,-0.44,-0.27,0.0,223.87,16.881807149398156,285.32414624477445
F2615,845.0,9.861526627218932,284.14565502208075,-0.81,-0.43,-0.25,0.0,8259.34,29.063152873814715,844.7765137091242
F2616,1004.0,-0.08625498007968127,0.5369055002293884,-0.89,-0.4225,-0.25,0.04,3.83,2.6074876932750692,10.061042553377124
F2617,305.0,-0.06072131147540982,0.5162753794942759,-0.89,-0.42,-0.2,0.11,2.57,2.0253372002904273,5.5143738674949585
F2618,750.0,-0.1476,0.4987515521924912,-0.89,-0.44,-0.31,-0.01,3.83,3.10111323235359,15.074563123687778
F2619,1004.0,720.6853984063742,15419.620970382715,-0.89,-0.44,-0.29,0.0,386287.0,22.85507085433646,529.6489695462392
F2620,305.0,2254.7294426229505,27927.648455197537,-0.84,-0.43,-0.26,0.16,386287.0,12.583734952154915,159.72956097835583
F2621,750.0,1.7364800000000002,23.794569336639714,-0.89,-0.45,-0.32,-0.0625,490.93,16.512956335507933,297.2324712461339
F2622,2627.0,-0.09778073848496384,0.3707589639264613,-0.79,-0.37,-0.04,0.0,2.96,1.7507553049444349,7.324981599906282
F2623,1591.0,-0.09468258956631048,0.3627080315741357,-0.85,-0.365,-0.02,0.0,2.21,1.5564355210770826,6.10046546386015
F2624,1471.0,-0.14666893269884432,0.3322547970817368,-0.79,-0.425,-0.07,0.0,2.1,1.353495350801763,5.24702835283904
F2625,2627.0,0.1386791016368481,3.048709521638254,-0.79,-0.41,-0.09,0.0,88.02,19.828759735391497,478.3841023296193
